utc,sample_time,a,g,m,epoch,session,fin_id
2019-01-29T18:15:05.1160+00:00,365573900,"[3, 508, 24]","[-1, -83, -2]","[30, -92, 24]",1548785705.1163,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:05.3580+00:00,365574141,"[-36, 513, 86]","[-13, -86, 102]","[27, -101, 31]",1548785705.3580,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:05.6090+00:00,365574391,"[-23, 519, 38]","[26, -11, 38]","[20, -88, 30]",1548785705.6088,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:05.8600+00:00,365574641,"[43, 510, 52]","[-46, -32, -21]","[18, -96, 30]",1548785705.8595,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:06.1150+00:00,365574896,"[-1, 515, 69]","[39, 29, 24]","[24, -86, 30]",1548785706.1153,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:06.3660+00:00,365575146,"[-29, 523, 16]","[-37, 9, -46]","[26, -96, 32]",1548785706.3661,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:06.6180+00:00,365575397,"[-52, 499, 32]","[38, 13, -19]","[24, -88, 40]",1548785706.6178,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:06.8700+00:00,365575648,"[17, 494, 2]","[-116, -106, 85]","[25, -101, 37]",1548785706.8696,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:07.1210+00:00,365575899,"[-35, 499, 5]","[61, -50, 59]","[12, -84, 32]",1548785707.1213,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:07.3720+00:00,365576149,"[-15, 536, 172]","[112, -2, -175]","[26, -96, 56]",1548785707.3721,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:07.6230+00:00,365576399,"[-45, 513, 3]","[-72, 45, 14]","[40, -102, 50]",1548785707.6229,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:07.8670+00:00,365576642,"[-52, 523, -30]","[-84, -26, 15]","[35, -101, 51]",1548785707.8666,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:08.1160+00:00,365576891,"[-218, 626, 112]","[-412, -47, -98]","[46, -104, 34]",1548785708.1163,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:08.3670+00:00,365577141,"[4, 681, 230]","[-1225, -177, -61]","[55, -91, -75]",1548785708.3671,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:08.6190+00:00,365577392,"[1, 375, 324]","[-296, -11, -62]","[52, -58, -124]",1548785708.6189,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:08.8720+00:00,365577644,"[50, 158, 582]","[-457, -10, 82]","[50, -30, -178]",1548785708.8716,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:09.1220+00:00,365577894,"[-24, 1, 434]","[-59, 23, 92]","[36, 2, -196]",1548785709.1224,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:09.3730+00:00,365578144,"[33, 194, 499]","[10, -95, 54]","[42, 2, -190]",1548785709.3731,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:09.6250+00:00,365578395,"[-16, 203, 450]","[314, -81, 57]","[19, -13, -151]",1548785709.6249,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:09.8760+00:00,365578645,"[-44, 282, 389]","[-98, 83, -127]","[24, -40, -148]",1548785709.8757,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:10.1260+00:00,365578895,"[-28, 206, 352]","[-127, 150, -205]","[54, -36, -166]",1548785710.1264,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:10.3790+00:00,365579147,"[12, 180, 484]","[-172, -120, -24]","[74, -32, -170]",1548785710.3792,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:10.6300+00:00,365579397,"[-1, 120, 549]","[-49, -61, 112]","[52, -12, -180]",1548785710.6299,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:10.8840+00:00,365579650,"[-35, 164, 448]","[-103, -86, 94]","[50, -2, -188]",1548785710.8837,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:11.1330+00:00,365579899,"[-11, 60, 497]","[84, 86, 23]","[46, 14, -192]",1548785711.1334,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:11.3760+00:00,365580141,"[-76, 167, 433]","[130, -31, -2]","[43, -11, -189]",1548785711.3762,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:11.6270+00:00,365580391,"[-26, 149, 492]","[-94, -72, 24]","[38, -12, -180]",1548785711.6269,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:11.8780+00:00,365580641,"[11, 181, 439]","[13, 95, 123]","[43, -11, -173]",1548785711.8777,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:12.1330+00:00,365580896,"[32, 184, 456]","[3, 140, -31]","[49, -11, -179]",1548785712.1335,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:12.3850+00:00,365581147,"[-67, 166, 514]","[116, -45, -15]","[63, -19, -177]",1548785712.3852,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:12.6380+00:00,365581399,"[-98, 241, 384]","[-239, -140, 64]","[54, -18, -174]",1548785712.6380,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:12.8890+00:00,365581649,"[-22, 98, 541]","[122, -51, 93]","[29, -3, -181]",1548785712.8887,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:13.1400+00:00,365581900,"[-7, 341, 445]","[106, 63, 48]","[43, -23, -159]",1548785713.1405,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:13.3910+00:00,365582150,"[6, 140, 366]","[-143, -40, 161]","[29, -13, -167]",1548785713.3913,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:13.6330+00:00,365582391,"[34, 245, 518]","[-123, 16, 75]","[21, 7, -177]",1548785713.6330,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:13.8840+00:00,365582641,"[3, 126, 545]","[-84, -229, 139]","[5, 19, -179]",1548785713.8837,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:14.1350+00:00,365582892,"[67, 234, 402]","[65, 180, -11]","[-9, 19, -161]",1548785714.1355,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:14.3860+00:00,365583142,"[-67, 89, 356]","[-50, 436, -142]","[36, 6, -190]",1548785714.3863,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:14.6380+00:00,365583393,"[-7, 188, 454]","[46, -316, 154]","[43, 9, -195]",1548785714.6380,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:14.8900+00:00,365583644,"[9, 299, 510]","[258, 94, 231]","[15, 1, -171]",1548785714.8898,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:15.1420+00:00,365583895,"[31, 331, 257]","[541, 286, -26]","[31, -17, -159]",1548785715.1415,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:15.3930+00:00,365584146,"[-30, 359, 237]","[62, -327, 143]","[38, -58, -122]",1548785715.3933,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:15.6450+00:00,365584397,"[44, 352, 485]","[-236, -298, 1]","[0, -24, -126]",1548785715.6451,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:15.8970+00:00,365584648,"[-13, 354, 396]","[-56, 27, -145]","[8, -36, -120]",1548785715.8968,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:16.1490+00:00,365584899,"[21, 397, 290]","[404, -5, 222]","[2, -40, -102]",1548785716.1486,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:16.4000+00:00,365585150,"[-8, 438, 75]","[-13, 137, -111]","[3, -51, -85]",1548785716.4003,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:16.6420+00:00,365585391,"[54, 217, 366]","[-746, -124, -367]","[25, -25, -133]",1548785716.6421,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:16.8930+00:00,365585641,"[43, 380, 453]","[208, -30, 45]","[36, -46, -138]",1548785716.8928,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:17.1440+00:00,365585891,"[57, 417, 452]","[-238, 108, 255]","[11, -45, -127]",1548785717.1436,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:17.3940+00:00,365586141,"[2, 233, 373]","[28, 167, 61]","[24, -18, -166]",1548785717.3943,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:17.6460+00:00,365586392,"[-3, 237, 332]","[0, -121, 128]","[8, -20, -156]",1548785717.6461,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:17.8970+00:00,365586642,"[69, 356, 431]","[100, -24, -40]","[15, -19, -137]",1548785717.8968,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:18.1490+00:00,365586893,"[-8, 332, 347]","[-100, 24, -115]","[25, -37, -131]",1548785718.1486,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:18.4030+00:00,365587147,"[-31, 321, 383]","[-300, -88, -43]","[25, -25, -155]",1548785718.4034,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:18.6540+00:00,365587397,"[-53, 116, 423]","[-106, -8, -17]","[24, 0, -166]",1548785718.6541,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:18.9050+00:00,365587647,"[-24, 300, 448]","[91, 66, 56]","[30, -10, -162]",1548785718.9049,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:19.1570+00:00,365587898,"[0, 289, 374]","[299, -26, 28]","[25, -23, -145]",1548785719.1566,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:19.4010+00:00,365588142,"[29, 284, 356]","[193, -36, 109]","[26, -46, -116]",1548785719.4014,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:19.6530+00:00,365588393,"[29, 331, 357]","[-98, -210, -106]","[18, -50, -112]",1548785719.6531,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:19.9040+00:00,365588643,"[120, 366, 348]","[-108, -24, -126]","[16, -50, -108]",1548785719.9039,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:20.1570+00:00,365588895,"[-83, 359, 426]","[-74, 142, 13]","[29, -45, -123]",1548785720.1567,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:20.4070+00:00,365589145,"[-77, 368, 288]","[-66, -211, 11]","[42, -52, -124]",1548785720.4074,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:20.6580+00:00,365589395,"[17, 232, 521]","[-261, 5, -71]","[33, -33, -133]",1548785720.6582,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:20.9100+00:00,365589646,"[30, 260, 412]","[-236, 145, 33]","[44, -20, -160]",1548785720.9099,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:21.1620+00:00,365589897,"[-70, 163, 468]","[-68, -181, 28]","[37, 7, -171]",1548785721.1617,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:21.4130+00:00,365590148,"[-28, 229, 471]","[88, -43, 3]","[28, -10, -160]",1548785721.4134,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:21.6650+00:00,365590399,"[0, 130, 455]","[210, -30, -35]","[32, -24, -160]",1548785721.6652,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:21.9170+00:00,365590650,"[32, 369, 376]","[341, 56, 48]","[27, -41, -121]",1548785721.9170,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:22.1590+00:00,365590891,"[-76, 312, 316]","[-254, 108, -121]","[53, -61, -115]",1548785722.1587,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:22.4090+00:00,365591141,"[-21, 230, 455]","[-350, -107, -77]","[52, -26, -152]",1548785722.4095,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:22.6610+00:00,365591392,"[13, 149, 516]","[-190, 46, 31]","[51, -7, -177]",1548785722.6612,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:22.9130+00:00,365591643,"[-51, 265, 493]","[-185, -61, 8]","[57, -7, -177]",1548785722.9130,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:23.1650+00:00,365591894,"[43, 74, 465]","[-163, -67, 146]","[44, 18, -186]",1548785723.1647,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:23.4140+00:00,365592143,"[25, 93, 468]","[-45, 31, 147]","[29, 35, -193]",1548785723.4145,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:23.6650+00:00,365592393,"[-15, 77, 479]","[36, 38, -1]","[34, 34, -204]",1548785723.6652,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:23.9170+00:00,365592644,"[-64, 107, 470]","[-113, -75, -53]","[37, 31, -191]",1548785723.9170,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:24.1690+00:00,365592895,"[-29, 115, 450]","[-11, -44, -9]","[37, 35, -201]",1548785724.1688,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:24.4220+00:00,365593147,"[36, 40, 525]","[-143, -39, -61]","[31, 45, -199]",1548785724.4215,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:24.6740+00:00,365593399,"[3, 45, 511]","[-212, -123, 38]","[35, 47, -201]",1548785724.6743,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:24.9250+00:00,365593649,"[118, -128, 419]","[-292, -326, 145]","[-8, 106, -208]",1548785724.9250,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:25.1680+00:00,365593891,"[190, -98, 497]","[-49, -177, 229]","[-36, 128, -170]",1548785725.1678,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:25.4190+00:00,365594141,"[121, -75, 494]","[171, -36, 218]","[-26, 140, -172]",1548785725.4185,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:25.6710+00:00,365594393,"[161, 12, 435]","[48, -282, 58]","[-55, 141, -159]",1548785725.6713,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:25.9220+00:00,365594643,"[233, -80, 474]","[-181, 8, -6]","[-70, 148, -138]",1548785725.9220,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:26.1740+00:00,365594894,"[235, 28, 455]","[-272, 166, 37]","[-54, 150, -154]",1548785726.1738,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:26.4260+00:00,365595145,"[118, -109, 362]","[544, 58, 25]","[-35, 143, -161]",1548785726.4256,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:26.6770+00:00,365595396,"[-41, 65, 473]","[388, 308, -133]","[-26, 74, -170]",1548785726.6773,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:26.9280+00:00,365595646,"[21, 87, 292]","[-80, 155, -335]","[8, 22, -176]",1548785726.9281,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:27.1800+00:00,365595897,"[77, 191, 522]","[43, -42, 20]","[36, 10, -184]",1548785727.1798,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:27.4320+00:00,365596148,"[44, 170, 525]","[372, 112, 204]","[21, 5, -165]",1548785727.4316,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:27.6830+00:00,365596399,"[-135, 421, 205]","[-106, -242, -20]","[19, -33, -143]",1548785727.6834,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:27.9340+00:00,365596649,"[26, 282, 518]","[-371, -230, -223]","[14, -18, -130]",1548785727.9341,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:28.1850+00:00,365596899,"[26, 192, 452]","[-300, 236, -51]","[21, 1, -161]",1548785728.1849,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:28.4280+00:00,365597141,"[-33, 259, 434]","[-182, 135, 64]","[48, 14, -184]",1548785728.4276,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:28.6780+00:00,365597391,"[-6, 47, 498]","[-220, -152, -35]","[39, 41, -201]",1548785728.6784,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:28.9290+00:00,365597641,"[27, 117, 449]","[273, -31, 46]","[35, 37, -193]",1548785728.9291,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:29.1810+00:00,365597892,"[35, 123, 508]","[110, 14, 122]","[31, 19, -179]",1548785729.1809,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:29.4330+00:00,365598143,"[56, 202, 492]","[249, -34, 117]","[18, 22, -176]",1548785729.4326,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:29.6840+00:00,365598394,"[5, 288, 390]","[84, -205, 27]","[14, -12, -148]",1548785729.6844,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:29.9360+00:00,365598645,"[-33, 305, 473]","[-204, -107, -82]","[4, -8, -126]",1548785729.9362,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:30.1880+00:00,365598896,"[-24, 171, 467]","[-188, 233, -65]","[13, 3, -157]",1548785730.1879,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:30.4420+00:00,365599149,"[1, 226, 434]","[-129, 205, 210]","[41, 21, -187]",1548785730.4417,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:30.6920+00:00,365599399,"[3, 185, 507]","[8, -95, 38]","[29, 31, -185]",1548785730.6924,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:30.9430+00:00,365599649,"[-54, 163, 420]","[330, -139, 51]","[18, 8, -178]",1548785730.9432,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:31.1950+00:00,365599900,"[69, 188, 482]","[-299, -323, -77]","[5, 25, -163]",1548785731.1950,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:31.4450+00:00,365600149,"[150, 66, 510]","[-273, 241, -225]","[11, 31, -167]",1548785731.4447,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:31.6950+00:00,365600399,"[-16, 143, 450]","[243, 243, 40]","[38, 22, -188]",1548785731.6955,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:31.9390+00:00,365600642,"[-78, 234, 399]","[-108, -146, 131]","[37, 11, -189]",1548785731.9392,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:32.1890+00:00,365600891,"[-16, 97, 545]","[-12, 68, 70]","[29, 27, -185]",1548785732.1889,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:32.4400+00:00,365601141,"[-51, 191, 400]","[233, 121, 13]","[40, 18, -186]",1548785732.4397,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:32.6900+00:00,365601391,"[-19, 293, 486]","[71, -166, -48]","[43, -15, -169]",1548785732.6905,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:32.9420+00:00,365601642,"[14, 107, 429]","[-356, -259, -97]","[36, 4, -166]",1548785732.9422,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:33.1930+00:00,365601892,"[40, 122, 533]","[-217, 24, -45]","[19, 21, -183]",1548785733.1930,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:33.4450+00:00,365602143,"[38, 47, 494]","[-30, 274, 33]","[44, 38, -192]",1548785733.4447,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:33.6950+00:00,365602393,"[-29, 163, 418]","[252, -84, 109]","[54, 20, -198]",1548785733.6955,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:33.9480+00:00,365602645,"[-9, 238, 527]","[227, -280, 122]","[19, 1, -161]",1548785733.9483,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:34.1990+00:00,365602895,"[-29, 412, 374]","[580, -2, 59]","[10, -26, -114]",1548785734.1990,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:34.4500+00:00,365603145,"[-6, 276, 195]","[-92, -33, -231]","[21, -49, -99]",1548785734.4498,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:34.7010+00:00,365603395,"[77, 292, 461]","[-327, 65, -353]","[52, -58, -110]",1548785734.7005,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:34.9520+00:00,365603646,"[31, 233, 540]","[-301, -117, 169]","[70, -52, -138]",1548785734.9523,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:35.2030+00:00,365603896,"[56, 234, 510]","[-180, -160, 166]","[40, -14, -158]",1548785735.2030,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:35.4550+00:00,365604147,"[35, 315, 495]","[253, 16, 157]","[15, -21, -141]",1548785735.4548,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:35.7070+00:00,365604398,"[4, 325, 348]","[-5, 52, -114]","[19, -21, -139]",1548785735.7066,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:35.9580+00:00,365604649,"[-27, 144, 321]","[-249, -120, -365]","[33, -35, -143]",1548785735.9583,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:36.2090+00:00,365604899,"[61, 93, 568]","[-243, -32, -278]","[59, -29, -155]",1548785736.2091,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:36.4570+00:00,365605146,"[-28, 152, 459]","[-83, 84, 36]","[81, -19, -179]",1548785736.4568,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:36.7090+00:00,365605397,"[-76, 214, 436]","[230, -139, 81]","[72, -30, -164]",1548785736.7086,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:36.9590+00:00,365605647,"[-8, 148, 492]","[-104, 20, -16]","[59, -29, -155]",1548785736.9593,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:37.2120+00:00,365605899,"[-4, 150, 457]","[125, 85, -62]","[82, -44, -160]",1548785737.2121,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:37.4640+00:00,365606150,"[8, 338, 452]","[289, -86, 26]","[85, -57, -131]",1548785737.4639,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:37.7060+00:00,365606391,"[4, 167, 385]","[225, 52, -12]","[79, -77, -117]",1548785737.7056,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:37.9560+00:00,365606641,"[-58, 71, 234]","[1167, 151, 72]","[90, -98, -56]",1548785737.9563,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:38.2080+00:00,365606892,"[-57, 777, 49]","[452, 223, 118]","[81, -109, 85]",1548785738.2081,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:38.4590+00:00,365607142,"[-56, 526, 31]","[-166, 174, 9]","[60, -92, 84]",1548785738.4589,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
2019-01-29T18:15:38.7110+00:00,365607393,"[7, 460, 38]","[4, 174, 95]","[59, -111, 73]",1548785738.7106,google_111888579673996337640_000666D6BB68_190129181452,D6BB68
