utc,sample_time,a,g,m,epoch,session,fin_id
2018-08-24T16:20:23.6750+00:00,2837369423,"[22, 255, -381]","[-87, 119, 23]","[148, -8, 510]",1535127623.6752,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:23.9160+00:00,2837369664,"[72, 106, -384]","[196, 116, 33]","[125, -1, 515]",1535127623.9163,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:24.1670+00:00,2837369915,"[106, 142, -692]","[307, 61, 11]","[113, 33, 531]",1535127624.1673,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:24.4170+00:00,2837370165,"[65, -59, -468]","[-202, -12, -86]","[115, 33, 529]",1535127624.4174,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:24.6670+00:00,2837370415,"[96, 106, -615]","[140, 38, 3]","[118, 44, 530]",1535127624.6675,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:24.9180+00:00,2837370665,"[121, -66, -515]","[-260, -14, -49]","[116, 22, 536]",1535127624.9175,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:25.1690+00:00,2837370916,"[107, 162, -605]","[236, -30, -6]","[115, 37, 531]",1535127625.1686,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:25.4190+00:00,2837371166,"[87, -122, -523]","[100, -26, -18]","[121, 31, 531]",1535127625.4187,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:25.6700+00:00,2837371417,"[94, -1, -529]","[186, 36, 78]","[123, 37, 531]",1535127625.6697,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:25.9210+00:00,2837371668,"[63, 129, -522]","[-314, 16, 15]","[120, 36, 534]",1535127625.9208,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:26.1720+00:00,2837371919,"[118, -20, -517]","[119, -7, 21]","[119, 23, 533]",1535127626.1719,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:26.4170+00:00,2837372164,"[14, 159, -500]","[-48, -41, 1]","[123, 57, 531]",1535127626.4169,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:26.6680+00:00,2837372415,"[18, 57, -465]","[235, -20, 38]","[113, 51, 523]",1535127626.6680,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:26.9180+00:00,2837372665,"[106, -10, -471]","[-43, 35, 39]","[115, 59, 531]",1535127626.9181,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:27.1680+00:00,2837372915,"[77, 208, -431]","[-204, 61, 26]","[115, 41, 539]",1535127627.1681,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:27.4190+00:00,2837373166,"[139, 66, -475]","[8, 29, 18]","[114, 8, 530]",1535127627.4192,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:27.6700+00:00,2837373417,"[110, 6, -546]","[158, 0, 30]","[113, 31, 535]",1535127627.6702,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:27.9200+00:00,2837373667,"[94, 72, -477]","[10, -14, -34]","[108, 38, 536]",1535127627.9203,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:28.1710+00:00,2837373918,"[54, 63, -384]","[14, 16, 19]","[106, 52, 526]",1535127628.1714,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:28.4220+00:00,2837374169,"[74, 217, -620]","[4, 41, 66]","[106, 38, 534]",1535127628.4224,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:28.6740+00:00,2837374420,"[72, 32, -449]","[-51, 31, 8]","[102, 20, 528]",1535127628.6735,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:28.9250+00:00,2837374671,"[140, -49, -577]","[130, -31, 7]","[89, 33, 539]",1535127628.9246,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:29.1760+00:00,2837374922,"[106, 41, -486]","[-100, -58, -55]","[105, 47, 537]",1535127629.1756,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:29.4260+00:00,2837375172,"[66, -70, -436]","[25, 1, 7]","[115, 49, 535]",1535127629.4257,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:29.6770+00:00,2837375423,"[148, 195, -515]","[-103, 20, 51]","[110, 66, 536]",1535127629.6768,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:29.9270+00:00,2837375673,"[106, -17, -444]","[-88, 11, 58]","[110, 28, 540]",1535127629.9268,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:30.1770+00:00,2837375923,"[183, 109, -576]","[372, 4, 80]","[99, 45, 545]",1535127630.1769,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:30.4190+00:00,2837376165,"[150, -135, -451]","[-23, 0, -5]","[101, 57, 541]",1535127630.4190,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:30.6690+00:00,2837376415,"[146, -177, -520]","[-177, 40, 53]","[97, 63, 539]",1535127630.6690,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:30.9210+00:00,2837376667,"[156, 158, -369]","[-155, 52, 94]","[78, 44, 548]",1535127630.9211,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:31.1710+00:00,2837376917,"[152, -22, -486]","[-74, 13, 73]","[93, 19, 535]",1535127631.1711,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:31.4240+00:00,2837377170,"[175, -24, -465]","[17, -27, 50]","[80, 22, 544]",1535127631.4242,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:31.6730+00:00,2837377419,"[36, 87, -422]","[-145, -18, -25]","[85, 27, 537]",1535127631.6733,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:31.9230+00:00,2837377669,"[75, 20, -367]","[116, -28, 37]","[79, 33, 541]",1535127631.9233,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:32.1740+00:00,2837377920,"[189, 158, -481]","[-262, 21, 55]","[81, 27, 537]",1535127632.1744,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:32.4270+00:00,2837378173,"[165, 3, -458]","[45, -31, 92]","[79, 7, 533]",1535127632.4275,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:32.6780+00:00,2837378423,"[195, 121, -695]","[163, -41, 85]","[85, 17, 533]",1535127632.6775,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:32.9280+00:00,2837378673,"[117, -24, -443]","[-213, -34, -24]","[87, 11, 531]",1535127632.9276,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:33.1780+00:00,2837378923,"[164, -200, -449]","[73, 51, 52]","[89, 11, 537]",1535127633.1777,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:33.4210+00:00,2837379166,"[186, 131, -461]","[-327, 45, 12]","[77, 13, 531]",1535127633.4207,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:33.6720+00:00,2837379417,"[178, 55, -465]","[-2, -34, 36]","[68, -20, 532]",1535127633.6718,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:33.9220+00:00,2837379667,"[106, 191, -414]","[35, -92, 30]","[82, 4, 538]",1535127633.9219,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:34.1730+00:00,2837379918,"[88, -75, -464]","[190, 6, 38]","[88, -4, 526]",1535127634.1729,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:34.4240+00:00,2837380169,"[195, 272, -544]","[-162, 63, 88]","[85, 11, 545]",1535127634.4240,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:34.6750+00:00,2837380420,"[76, 12, -486]","[-258, -58, 52]","[77, -33, 523]",1535127634.6751,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:34.9260+00:00,2837380671,"[171, 226, -736]","[414, -113, 116]","[84, -28, 524]",1535127634.9261,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:35.1760+00:00,2837380921,"[62, -33, -371]","[-33, -52, 32]","[99, -17, 525]",1535127635.1762,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:35.4260+00:00,2837381171,"[81, 211, -643]","[176, 25, 135]","[97, -11, 525]",1535127635.4262,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:35.6780+00:00,2837381423,"[71, -11, -463]","[-332, -45, 75]","[99, -33, 515]",1535127635.6783,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:35.9280+00:00,2837381673,"[104, -102, -689]","[328, -36, 138]","[93, -45, 515]",1535127635.9284,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:36.1690+00:00,2837381914,"[51, 150, -418]","[-149, -23, 51]","[96, -30, 524]",1535127636.1694,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:36.4190+00:00,2837382164,"[41, 60, -473]","[-49, 17, 82]","[84, -36, 528]",1535127636.4195,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:36.6710+00:00,2837382415,"[100, 177, -389]","[-230, 8, 90]","[78, -44, 508]",1535127636.6706,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:36.9220+00:00,2837382666,"[127, 70, -444]","[94, -47, 134]","[76, -66, 498]",1535127636.9216,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:37.1730+00:00,2837382917,"[32, 148, -402]","[81, -10, 138]","[62, -36, 528]",1535127637.1727,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:37.4230+00:00,2837383167,"[47, -85, -508]","[-305, 3, 57]","[67, -55, 511]",1535127637.4228,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:37.6730+00:00,2837383417,"[62, 200, -462]","[-15, 69, 125]","[54, -76, 518]",1535127637.6728,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:37.9230+00:00,2837383667,"[108, 53, -384]","[203, 1, 143]","[49, -73, 501]",1535127637.9229,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:38.1740+00:00,2837383918,"[122, -43, -611]","[59, -14, 84]","[40, -64, 510]",1535127638.1740,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:38.4280+00:00,2837384172,"[99, 102, -382]","[-211, -37, -28]","[41, -71, 511]",1535127638.4280,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:38.6710+00:00,2837384415,"[145, -474, -691]","[120, 34, 61]","[38, -72, 492]",1535127638.6711,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:38.9230+00:00,2837384667,"[118, -193, -469]","[-318, -42, 35]","[30, -86, 496]",1535127638.9231,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:39.1730+00:00,2837384917,"[152, -309, -571]","[466, -22, 91]","[40, -82, 502]",1535127639.1732,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:39.4220+00:00,2837385166,"[122, -61, -318]","[-289, 4, -21]","[40, -72, 506]",1535127639.4223,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:39.6720+00:00,2837385416,"[185, -135, -909]","[353, 83, 125]","[31, -87, 499]",1535127639.6723,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:39.9240+00:00,2837385668,"[115, -147, -452]","[-75, -8, 71]","[20, -78, 504]",1535127639.9244,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:40.1740+00:00,2837385918,"[94, 354, -713]","[234, -10, 29]","[15, -61, 527]",1535127640.1745,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:40.4260+00:00,2837386169,"[58, -54, -404]","[-185, 20, -81]","[22, -64, 514]",1535127640.4255,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:40.6760+00:00,2837386419,"[137, 232, -423]","[-37, 61, -73]","[23, -63, 525]",1535127640.6756,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:40.9260+00:00,2837386669,"[162, 12, -469]","[-12, 37, -108]","[22, -82, 510]",1535127640.9257,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:41.1760+00:00,2837386919,"[145, -87, -527]","[104, -15, -124]","[26, -68, 514]",1535127641.1757,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:41.4270+00:00,2837387170,"[92, 92, -448]","[-33, -34, -167]","[40, -52, 522]",1535127641.4268,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:41.6780+00:00,2837387421,"[115, -60, -481]","[-25, 29, -131]","[47, -59, 517]",1535127641.6779,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:41.9290+00:00,2837387672,"[77, -62, -518]","[32, 66, -129]","[51, -51, 521]",1535127641.9289,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:42.1800+00:00,2837387923,"[140, -63, -477]","[213, 16, -104]","[54, -32, 522]",1535127642.1800,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:42.4210+00:00,2837388164,"[161, 53, -547]","[116, -50, -108]","[67, -15, 543]",1535127642.4210,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:42.6710+00:00,2837388414,"[127, 34, -483]","[-105, -2, -162]","[73, -5, 521]",1535127642.6711,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:42.9230+00:00,2837388666,"[138, -57, -464]","[47, 83, -100]","[74, 4, 536]",1535127642.9232,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:43.1740+00:00,2837388917,"[181, 78, -491]","[-71, 75, -138]","[68, 8, 546]",1535127643.1742,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:43.4250+00:00,2837389168,"[171, 88, -456]","[-146, 52, -135]","[60, -8, 536]",1535127643.4253,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:43.6750+00:00,2837389418,"[242, 44, -474]","[247, -11, -83]","[67, -1, 545]",1535127643.6754,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:43.9260+00:00,2837389669,"[174, 30, -432]","[190, -83, -50]","[61, 31, 551]",1535127643.9264,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:44.1760+00:00,2837389919,"[113, -20, -503]","[126, -19, -29]","[78, 60, 548]",1535127644.1765,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:44.4310+00:00,2837390173,"[138, -70, -482]","[-40, -57, 93]","[78, 54, 542]",1535127644.4306,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:44.6810+00:00,2837390423,"[96, -74, -541]","[53, -81, 208]","[84, 64, 542]",1535127644.6806,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:44.9220+00:00,2837390664,"[120, -31, -464]","[-109, -50, 184]","[96, 52, 542]",1535127644.9217,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:45.1720+00:00,2837390914,"[156, -115, -371]","[-189, 45, 132]","[97, 31, 543]",1535127645.1718,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:45.4250+00:00,2837391167,"[91, -15, -527]","[-31, 161, 126]","[70, 14, 544]",1535127645.4248,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:45.6760+00:00,2837391418,"[171, -103, -480]","[144, 76, 57]","[50, 24, 546]",1535127645.6759,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:45.9270+00:00,2837391669,"[81, 19, -431]","[-85, -11, -19]","[49, 43, 549]",1535127645.9269,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:46.1770+00:00,2837391919,"[131, -84, -433]","[17, 1, -9]","[54, 36, 546]",1535127646.1770,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:46.4270+00:00,2837392169,"[213, -54, -584]","[13, 8, -4]","[58, 30, 552]",1535127646.4271,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
2018-08-24T16:20:46.6780+00:00,2837392420,"[194, -72, -445]","[-71, 24, 12]","[53, 33, 543]",1535127646.6781,google_110696506910538171692_0006667E22C1_180824162000,7E22C1
